,Date,Power,Air
0,01/01/2016 00:00,0.0,0.0
1,01/01/2016 01:00,0.0,-0.2
2,01/01/2016 02:00,0.0,-1.4
3,01/01/2016 03:00,0.0,-0.8
4,01/01/2016 04:00,0.0,-2.3
5,01/01/2016 05:00,0.0,-2.9
6,01/01/2016 06:00,0.0,-3.3
7,01/01/2016 07:00,0.0,-3.9
8,01/01/2016 08:00,0.020167008035292262,-3.0
9,01/01/2016 09:00,0.128092011974161,1.6
10,01/01/2016 10:00,0.2820230029935402,4.3
11,01/01/2016 11:00,0.387112021427446,6.9
12,01/01/2016 12:00,0.41578698597762714,7.7
13,01/01/2016 13:00,0.349298881361273,8.4
14,01/01/2016 14:00,0.2402709941704742,7.8
15,01/01/2016 15:00,0.09027887190798801,6.5
16,01/01/2016 16:00,0.004569087757995903,3.2
17,01/01/2016 17:00,0.0,0.1
18,01/01/2016 18:00,0.0,-0.8
19,01/01/2016 19:00,0.0,-1.1
20,01/01/2016 20:00,0.0,-1.2
21,01/01/2016 21:00,0.0,-1.8
22,01/01/2016 22:00,0.0,-1.6
23,01/01/2016 23:00,0.0,-1.5
24,02/01/2016 00:00,0.0,0.0
25,02/01/2016 01:00,0.0,-1.7
26,02/01/2016 02:00,0.0,-1.9
27,02/01/2016 03:00,0.0,-2.1
28,02/01/2016 04:00,0.0,-1.7
29,02/01/2016 05:00,0.0,-1.4
30,02/01/2016 06:00,0.0,-1.1
31,02/01/2016 07:00,0.0,-1.0
32,02/01/2016 08:00,0.002678430754687254,-0.6
33,02/01/2016 09:00,0.00803529226406176,-0.2
34,02/01/2016 10:00,0.03340160705845281,0.4
35,02/01/2016 11:00,0.04884197258547345,0.9
36,02/01/2016 12:00,0.01559792027729636,0.9
37,02/01/2016 13:00,0.01985189853474082,0.9
38,02/01/2016 14:00,0.024578541043012447,0.9
39,02/01/2016 15:00,0.003781314006617299,0.9
40,02/01/2016 16:00,0.0,0.9
41,02/01/2016 17:00,0.0,0.8
42,02/01/2016 18:00,0.0,1.0
43,02/01/2016 19:00,0.0,0.9
44,02/01/2016 20:00,0.0,1.0
45,02/01/2016 21:00,0.0,1.4
46,02/01/2016 22:00,0.0,1.4
47,02/01/2016 23:00,0.0,1.6
48,03/01/2016 00:00,0.0,0.0
49,03/01/2016 01:00,0.0,1.0
50,03/01/2016 02:00,0.0,0.9
51,03/01/2016 03:00,0.0,0.7
52,03/01/2016 04:00,0.0,0.9
53,03/01/2016 05:00,0.0,1.0
54,03/01/2016 06:00,0.0,1.0
55,03/01/2016 07:00,0.0,1.2
56,03/01/2016 08:00,0.010241058767921852,0.7
57,03/01/2016 09:00,0.025681424294942492,1.0
58,03/01/2016 10:00,0.06853631636993855,1.5
59,03/01/2016 11:00,0.1180085079565149,2.2
60,03/01/2016 12:00,0.16952891129667555,4.0
61,03/01/2016 13:00,0.15251299826689774,4.8
62,03/01/2016 14:00,0.16385694028674963,5.4
63,03/01/2016 15:00,0.10713723018749015,5.7
64,03/01/2016 16:00,0.003466204506065858,1.7
65,03/01/2016 17:00,0.0,-0.6
66,03/01/2016 18:00,0.0,-0.1
67,03/01/2016 19:00,0.0,-0.8
68,03/01/2016 20:00,0.0,-0.1
69,03/01/2016 21:00,0.0,0.1
70,03/01/2016 22:00,0.0,0.0
71,03/01/2016 23:00,0.0,0.2
72,04/01/2016 00:00,0.0,0.0
73,04/01/2016 01:00,0.0,0.3
74,04/01/2016 02:00,0.0,0.6
75,04/01/2016 03:00,0.0,0.1
76,04/01/2016 04:00,0.0,-0.4
77,04/01/2016 05:00,0.0,-0.5
78,04/01/2016 06:00,0.0,-0.7
79,04/01/2016 07:00,0.0,-0.6
80,04/01/2016 08:00,0.0003151095005514416,-0.3
81,04/01/2016 09:00,0.003308649755790137,-0.1
82,04/01/2016 10:00,0.03355916180872853,0.5
83,04/01/2016 11:00,0.05482905309595083,0.9
84,04/01/2016 12:00,0.06113124310697966,0.8
85,04/01/2016 13:00,0.07294784937765873,0.8
86,04/01/2016 14:00,0.0393886875689302,1.5
87,04/01/2016 15:00,0.022057665038600915,1.2
88,04/01/2016 16:00,0.0009453285016543248,1.3
89,04/01/2016 17:00,0.0,1.3
90,04/01/2016 18:00,0.0,1.3
91,04/01/2016 19:00,0.0,1.4
92,04/01/2016 20:00,0.0,1.2
93,04/01/2016 21:00,0.0,1.0
94,04/01/2016 22:00,0.0,1.1
95,04/01/2016 23:00,0.0,0.2
96,05/01/2016 00:00,0.0,0.0
97,05/01/2016 01:00,0.0,-0.8
98,05/01/2016 02:00,0.0,-0.7
99,05/01/2016 03:00,0.0,-1.1
100,05/01/2016 04:00,0.0,-0.3
101,05/01/2016 05:00,0.0,0.1
102,05/01/2016 06:00,0.0,0.6
103,05/01/2016 07:00,0.0,0.5
104,05/01/2016 08:00,0.003466204506065858,0.8
105,05/01/2016 09:00,0.02111233653694659,1.0
106,05/01/2016 10:00,0.07152985662517723,1.5
107,05/01/2016 11:00,0.03923113281865448,1.7
108,05/01/2016 12:00,0.03245627855679849,2.3
109,05/01/2016 13:00,0.02000945328501654,2.5
110,05/01/2016 14:00,0.005041752008823066,2.6
111,05/01/2016 15:00,0.00393886875689302,2.4
112,05/01/2016 16:00,0.0001575547502757208,2.0
