,Date,Power,Air
0,01/01/2017 00:00,0.0,-3.8
1,01/01/2017 01:00,0.0,-3.6
2,01/01/2017 02:00,0.0,-4.1
3,01/01/2017 03:00,0.0,-4.4
4,01/01/2017 04:00,0.0,-4.7
5,01/01/2017 05:00,0.0,-5.0
6,01/01/2017 06:00,0.0,-5.2
7,01/01/2017 07:00,0.00025918486360396555,-5.2
8,01/01/2017 08:00,0.09291777360202165,-4.4
9,01/01/2017 09:00,0.3480204756042247,-0.7
10,01/01/2017 10:00,0.5275707898658719,4.3
11,01/01/2017 11:00,0.6224324499449232,7.6
12,01/01/2017 12:00,0.4327739260027214,10.8
13,01/01/2017 13:00,0.1752737640121817,9.1
14,01/01/2017 14:00,0.07380288991122919,9.0
15,01/01/2017 15:00,0.05559515324305061,8.1
16,01/01/2017 16:00,0.014255167498218105,6.2
17,01/01/2017 17:00,0.0,5.1
18,01/01/2017 18:00,0.0,4.9
19,01/01/2017 19:00,0.0,4.4
20,01/01/2017 20:00,0.0,3.8
21,01/01/2017 21:00,0.0,4.1
22,01/01/2017 22:00,0.0,3.8
23,01/01/2017 23:00,0.0,2.6
24,02/01/2017 00:00,0.0,1.8
25,02/01/2017 01:00,0.0,2.6
26,02/01/2017 02:00,0.0,3.3
27,02/01/2017 03:00,0.0,3.2
28,02/01/2017 04:00,0.0,3.0
29,02/01/2017 05:00,0.0,3.6
30,02/01/2017 06:00,0.0,4.0
31,02/01/2017 07:00,0.0,4.2
32,02/01/2017 08:00,0.012829650748396294,4.3
33,02/01/2017 09:00,0.037517009006674006,5.0
34,02/01/2017 10:00,0.03375882848441651,5.4
35,02/01/2017 11:00,0.04743083003952569,6.2
36,02/01/2017 12:00,0.0684248039914469,7.3
37,02/01/2017 13:00,0.07678351584267479,8.4
38,02/01/2017 14:00,0.07380288991122919,8.4
39,02/01/2017 15:00,0.025594505280891598,9.0
40,02/01/2017 16:00,0.010108209680554656,8.8
41,02/01/2017 17:00,0.0,8.8
42,02/01/2017 18:00,0.0,8.6
43,02/01/2017 19:00,0.0,8.0
44,02/01/2017 20:00,0.0,8.2
45,02/01/2017 21:00,0.0,8.2
46,02/01/2017 22:00,0.0,8.0
47,02/01/2017 23:00,0.0,7.9
48,03/01/2017 00:00,0.0,7.9
49,03/01/2017 01:00,0.0,8.1
50,03/01/2017 02:00,0.0,8.0
51,03/01/2017 03:00,0.0,7.3
52,03/01/2017 04:00,0.0,7.8
53,03/01/2017 05:00,0.0,8.1
54,03/01/2017 06:00,0.0,7.2
55,03/01/2017 07:00,0.0,6.8
56,03/01/2017 08:00,0.012376077237089354,6.4
57,03/01/2017 09:00,0.06654571373031816,6.5
58,03/01/2017 10:00,0.32210198924382816,8.6
59,03/01/2017 11:00,0.572085790189853,11.0
60,03/01/2017 12:00,0.46458886801010824,11.0
61,03/01/2017 13:00,0.5186937082874361,10.4
62,03/01/2017 14:00,0.5022354694485842,10.7
63,03/01/2017 15:00,0.2921661374975701,9.5
64,03/01/2017 16:00,0.04302468735825828,7.4
65,03/01/2017 17:00,0.0,5.3
66,03/01/2017 18:00,0.0,4.5
67,03/01/2017 19:00,0.0,3.6
68,03/01/2017 20:00,0.0,2.2
69,03/01/2017 21:00,0.0,0.2
70,03/01/2017 22:00,0.0,-0.3
71,03/01/2017 23:00,0.0,-1.9
72,04/01/2017 00:00,0.0,-2.6
73,04/01/2017 01:00,0.0,-3.6
74,04/01/2017 02:00,0.0,-3.5
75,04/01/2017 03:00,0.0,-3.9
76,04/01/2017 04:00,0.0,-4.1
77,04/01/2017 05:00,0.0,-4.4
78,04/01/2017 06:00,0.0,-4.4
