,Date,Power,Air
0,01/01/2020 00:00,0.0,0.0
1,01/01/2020 01:00,0.0,0.0
2,01/01/2020 02:00,0.0,0.0
3,01/01/2020 03:00,0.0,0.0
4,01/01/2020 04:00,0.0,0.0
5,01/01/2020 05:00,0.0,0.0
6,01/01/2020 06:00,0.0,0.0
7,01/01/2020 07:00,0.00495458298926507,0.0
8,01/01/2020 08:00,0.09331131296449215,0.0
9,01/01/2020 09:00,0.1957060280759703,0.0
10,01/01/2020 10:00,0.36829066886870354,0.0
11,01/01/2020 11:00,0.4368290668868704,0.0
12,01/01/2020 12:00,0.46573080099091657,0.0
13,01/01/2020 13:00,0.42113955408753095,0.0
14,01/01/2020 14:00,0.3113129644921553,0.0
15,01/01/2020 15:00,0.14616019818331957,0.0
16,01/01/2020 16:00,0.0066061106523534275,0.0
17,01/01/2020 17:00,0.0,0.0
18,01/01/2020 18:00,0.0,0.0
19,01/01/2020 19:00,0.0,0.0
20,01/01/2020 20:00,0.0,0.0
21,01/01/2020 21:00,0.0,0.0
22,01/01/2020 22:00,0.0,0.0
23,01/01/2020 23:00,0.0,0.0
24,02/01/2020 00:00,0.0,0.0
25,02/01/2020 01:00,0.0,0.0
26,02/01/2020 02:00,0.0,0.0
27,02/01/2020 03:00,0.0,0.0
28,02/01/2020 04:00,0.0,0.0
29,02/01/2020 05:00,0.0,0.0
30,02/01/2020 06:00,0.0,0.0
31,02/01/2020 07:00,0.014037985136251034,0.0
32,02/01/2020 08:00,0.13542526837324526,0.0
33,02/01/2020 09:00,0.25681255161023947,0.0
34,02/01/2020 10:00,0.4087530966143683,0.0
35,02/01/2020 11:00,0.46160198183319573,0.0
36,02/01/2020 12:00,0.4649050371593724,0.0
37,02/01/2020 13:00,0.4161849710982659,0.0
38,02/01/2020 14:00,0.29149463253509494,0.0
39,02/01/2020 15:00,0.13790255986787778,0.0
40,02/01/2020 16:00,0.00990916597853014,0.0
41,02/01/2020 17:00,0.0,0.0
42,02/01/2020 18:00,0.0,0.0
43,02/01/2020 19:00,0.0,0.0
44,02/01/2020 20:00,0.0,0.0
45,02/01/2020 21:00,0.0,0.0
46,02/01/2020 22:00,0.0,0.0
47,02/01/2020 23:00,0.0,0.0
48,03/01/2020 00:00,0.0,0.0
49,03/01/2020 01:00,0.0,0.0
50,03/01/2020 02:00,0.0,0.0
51,03/01/2020 03:00,0.0,0.0
52,03/01/2020 04:00,0.0,0.0
53,03/01/2020 05:00,0.0,0.0
54,03/01/2020 06:00,0.0,0.0
55,03/01/2020 07:00,0.010734929810074319,0.0
56,03/01/2020 08:00,0.11560693641618497,0.0
57,03/01/2020 09:00,0.2526837324525186,0.0
58,03/01/2020 10:00,0.3930635838150289,0.0
59,03/01/2020 11:00,0.4566473988439307,0.0
60,03/01/2020 12:00,0.46655656482246083,0.0
61,03/01/2020 13:00,0.4285714285714286,0.0
62,03/01/2020 14:00,0.3179190751445087,0.0
63,03/01/2020 15:00,0.15524360033030554,0.0
64,03/01/2020 16:00,0.01568951279933939,0.0
65,03/01/2020 17:00,0.0,0.0
66,03/01/2020 18:00,0.0,0.0
67,03/01/2020 19:00,0.0,0.0
68,03/01/2020 20:00,0.0,0.0
69,03/01/2020 21:00,0.0,0.0
70,03/01/2020 22:00,0.0,0.0
71,03/01/2020 23:00,0.0,0.0
72,04/01/2020 00:00,0.0008257638315441784,0.0
73,04/01/2020 01:00,0.0,0.0
74,04/01/2020 02:00,0.0,0.0
75,04/01/2020 03:00,0.0,0.0
76,04/01/2020 04:00,0.0,0.0
77,04/01/2020 05:00,0.0,0.0
78,04/01/2020 06:00,0.0,0.0
79,04/01/2020 07:00,0.0066061106523534275,0.0
80,04/01/2020 08:00,0.0685383980181668,0.0
81,04/01/2020 09:00,0.13459950454170108,0.0
82,04/01/2020 10:00,0.18166804293971928,0.0
83,04/01/2020 11:00,0.2857142857142857,0.0
84,04/01/2020 12:00,0.26259289843104877,0.0
85,04/01/2020 13:00,0.2898431048720066,0.0
86,04/01/2020 14:00,0.23203963666391414,0.0
87,04/01/2020 15:00,0.058629232039636665,0.0
88,04/01/2020 16:00,0.005780346820809249,0.0
89,04/01/2020 17:00,0.0,0.0
90,04/01/2020 18:00,0.0,0.0
91,04/01/2020 19:00,0.0,0.0
92,04/01/2020 20:00,0.0,0.0
93,04/01/2020 21:00,0.0,0.0
94,04/01/2020 22:00,0.0,0.0
95,04/01/2020 23:00,0.0,0.0
96,05/01/2020 00:00,0.0,0.0
97,05/01/2020 01:00,0.0,0.0
98,05/01/2020 02:00,0.0,0.0
99,05/01/2020 03:00,0.0,0.0
100,05/01/2020 04:00,0.0,0.0
101,05/01/2020 05:00,0.0,0.0
102,05/01/2020 06:00,0.0,0.0
103,05/01/2020 07:00,0.0008257638315441784,0.0
104,05/01/2020 08:00,0.056151940545004136,0.0
105,05/01/2020 09:00,0.13872832369942198,0.0
106,05/01/2020 10:00,0.24112303881090008,0.0
107,05/01/2020 11:00,0.282411230388109,0.0
108,05/01/2020 12:00,0.33030553261767137,0.0
109,05/01/2020 13:00,0.48720066061106526,0.0
110,05/01/2020 14:00,0.3567299752270851,0.0
111,05/01/2020 15:00,0.17010734929810076,0.0
112,05/01/2020 16:00,0.018166804293971925,0.0
113,05/01/2020 17:00,0.0,0.0
114,05/01/2020 18:00,0.0,0.0
115,05/01/2020 19:00,0.0,0.0
116,05/01/2020 20:00,0.0,0.0
117,05/01/2020 21:00,0.0,0.0
118,05/01/2020 22:00,0.0,0.0
119,05/01/2020 23:00,0.0,0.0
120,06/01/2020 00:00,0.0,0.0
121,06/01/2020 01:00,0.0,0.0
122,06/01/2020 02:00,0.0,0.0
123,06/01/2020 03:00,0.0,0.0
124,06/01/2020 04:00,0.0,0.0
125,06/01/2020 05:00,0.0,0.0
126,06/01/2020 06:00,0.0,0.0
127,06/01/2020 07:00,0.0041288191577208925,0.0
128,06/01/2020 08:00,0.06688687035507845,0.0
129,06/01/2020 09:00,0.14616019818331957,0.0
130,06/01/2020 10:00,0.13790255986787778,0.0
131,06/01/2020 11:00,0.2881915772089183,0.0
132,06/01/2020 12:00,0.4698596201486375,0.0
133,06/01/2020 13:00,0.46655656482246083,0.0
134,06/01/2020 14:00,0.3270024772914946,0.0
135,06/01/2020 15:00,0.17010734929810076,0.0
136,06/01/2020 16:00,0.01651527663088357,0.0
137,06/01/2020 17:00,0.0,0.0
138,06/01/2020 18:00,0.0,0.0
139,06/01/2020 19:00,0.0,0.0
140,06/01/2020 20:00,0.0,0.0
141,06/01/2020 21:00,0.0,0.0
142,06/01/2020 22:00,0.0,0.0
143,06/01/2020 23:00,0.0,0.0
144,07/01/2020 00:00,0.0,0.0
145,07/01/2020 01:00,0.0,0.0
146,07/01/2020 02:00,0.0,0.0
147,07/01/2020 03:00,0.0,0.0
148,07/01/2020 04:00,0.0,0.0
149,07/01/2020 05:00,0.0,0.0
150,07/01/2020 06:00,0.0,0.0
151,07/01/2020 07:00,0.002477291494632535,0.0
152,07/01/2020 08:00,0.0611065235342692,0.0
153,07/01/2020 09:00,0.13872832369942198,0.0
154,07/01/2020 10:00,0.22295623451692817,0.0
155,07/01/2020 11:00,0.33030553261767137,0.0
156,07/01/2020 12:00,0.48307184145334436,0.0
157,07/01/2020 13:00,0.4037985136251032,0.0
158,07/01/2020 14:00,0.21552436003303055,0.0
159,07/01/2020 15:00,0.1180842279108175,0.0
160,07/01/2020 16:00,0.009083402146985962,0.0
161,07/01/2020 17:00,0.0,0.0
162,07/01/2020 18:00,0.0,0.0
163,07/01/2020 19:00,0.0,0.0
164,07/01/2020 20:00,0.0,0.0
165,07/01/2020 21:00,0.0,0.0
166,07/01/2020 22:00,0.0,0.0
167,07/01/2020 23:00,0.0,0.0
168,08/01/2020 00:00,0.0,0.0
169,08/01/2020 01:00,0.0,0.0
170,08/01/2020 02:00,0.0,0.0
171,08/01/2020 03:00,0.0,0.0
172,08/01/2020 04:00,0.0,0.0
173,08/01/2020 05:00,0.0,0.0
174,08/01/2020 06:00,0.0,0.0
175,08/01/2020 07:00,0.0033030553261767137,0.0
176,08/01/2020 08:00,0.0421139554087531,0.0
177,08/01/2020 09:00,0.10817506193228738,0.0
178,08/01/2020 10:00,0.20478943022295623,0.0
179,08/01/2020 11:00,0.23947151114781173,0.0
180,08/01/2020 12:00,0.27002477291494636,0.0
181,08/01/2020 13:00,0.24690338563170935,0.0
182,08/01/2020 14:00,0.2535094962840628,0.0
183,08/01/2020 15:00,0.15028901734104047,0.0
184,08/01/2020 16:00,0.011560693641618498,0.0
185,08/01/2020 17:00,0.0,0.0
186,08/01/2020 18:00,0.0,0.0
187,08/01/2020 19:00,0.0,0.0
188,08/01/2020 20:00,0.0,0.0
189,08/01/2020 21:00,0.0,0.0
190,08/01/2020 22:00,0.0,0.0
191,08/01/2020 23:00,0.0,0.0
192,09/01/2020 00:00,0.0,0.0
193,09/01/2020 01:00,0.0,0.0
194,09/01/2020 02:00,0.0,0.0
195,09/01/2020 03:00,0.0,0.0
196,09/01/2020 04:00,0.0,0.0
197,09/01/2020 05:00,0.0,0.0
198,09/01/2020 06:00,0.0,0.0
199,09/01/2020 07:00,0.00495458298926507,0.0
200,09/01/2020 08:00,0.06771263418662263,0.0
201,09/01/2020 09:00,0.14037985136251033,0.0
202,09/01/2020 10:00,0.23947151114781173,0.0
203,09/01/2020 11:00,0.259289843104872,0.0
204,09/01/2020 12:00,0.28158546655656486,0.0
205,09/01/2020 13:00,0.27250206440957886,0.0
206,09/01/2020 14:00,0.3236994219653179,0.0
207,09/01/2020 15:00,0.17423616845582163,0.0
208,09/01/2020 16:00,0.02477291494632535,0.0
209,09/01/2020 17:00,0.0,0.0
210,09/01/2020 18:00,0.0,0.0
211,09/01/2020 19:00,0.0,0.0
212,09/01/2020 20:00,0.0,0.0
213,09/01/2020 21:00,0.0,0.0
214,09/01/2020 22:00,0.0,0.0
215,09/01/2020 23:00,0.0,0.0
216,10/01/2020 00:00,0.0,0.0
217,10/01/2020 01:00,0.0,0.0
218,10/01/2020 02:00,0.0,0.0
219,10/01/2020 03:00,0.0,0.0
220,10/01/2020 04:00,0.0,0.0
221,10/01/2020 05:00,0.0,0.0
222,10/01/2020 06:00,0.0,0.0
223,10/01/2020 07:00,0.01568951279933939,0.0
224,10/01/2020 08:00,0.14203137902559868,0.0
225,10/01/2020 09:00,0.254335260115607,0.0
226,10/01/2020 10:00,0.3550784475639967,0.0
227,10/01/2020 11:00,0.47894302229562347,0.0
228,10/01/2020 12:00,0.4888521882741536,0.0
229,10/01/2020 13:00,0.3881090008257639,0.0
230,10/01/2020 14:00,0.30553261767134604,0.0
231,10/01/2020 15:00,0.18166804293971928,0.0
232,10/01/2020 16:00,0.02477291494632535,0.0
233,10/01/2020 17:00,0.0,0.0
234,10/01/2020 18:00,0.0,0.0
235,10/01/2020 19:00,0.0,0.0
236,10/01/2020 20:00,0.0,0.0
237,10/01/2020 21:00,0.0,0.0
238,10/01/2020 22:00,0.0008257638315441784,0.0
239,10/01/2020 23:00,0.0,0.0
240,11/01/2020 00:00,0.0,0.0
241,11/01/2020 01:00,0.0,0.0
242,11/01/2020 02:00,0.0,0.0
243,11/01/2020 03:00,0.0,0.0
244,11/01/2020 04:00,0.0,0.0
245,11/01/2020 05:00,0.0,0.0
246,11/01/2020 06:00,0.0,0.0
247,11/01/2020 07:00,0.002477291494632535,0.0
248,11/01/2020 08:00,0.06193228736581338,0.0
249,11/01/2020 09:00,0.14203137902559868,0.0
250,11/01/2020 10:00,0.21552436003303055,0.0
